Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
12/31/2021,0.425889522,0.955479813,0.95325,0.956265076,0.035085096,-0.041690563,0.101196154,0.82474795
1/3/2022,0.334488922,0.825511392,0.85918,0.87892521,0.119762783,0.121058772,0.266680769,0.791995019
1/4/2022,0.37154913,0.984595676,0.93806,0.904516211,0.158136343,0.16319586,0.243361538,0.893678789
1/5/2022,0.389338418,0.73180677,0.888565,0.87035692,0.170051763,0.332812301,0.402415385,0.895937344
1/6/2022,0.01057275,-0.055073933,0.01526,0.654044574,0.122988277,0.097810396,0.244573077,0.85040197
1/7/2022,0.421163448,1.01648181,0.97602,0.880720414,0.059823235,-0.035710674,0.109453846,0.741487228
1/10/2022,0.334177966,0.427302007,0.723135,0.87763775,0.127545313,0.208568451,0.312430769,0.863677396
1/11/2022,0.362151357,0.502855886,0.783195,0.89243989,0.15857405,0.301232477,0.361580769,0.895429643
1/12/2022,0.360290134,0.732487294,0.89538,0.841678131,0.084087856,0.088166686,0.193638462,0.848459549
1/13/2022,0.368597402,0.823168056,0.892655,0.91187115,0.124864935,0.209518861,0.305192308,0.870620008
1/14/2022,0.384221858,0.761909256,0.893085,0.846129264,0.054622744,-0.033511517,0.1024,0.790996368
1/17/2022,0.210443429,0.137377656,0.451945,0.759770322,0.122159086,0.077095623,0.250053846,0.761579092
1/18/2022,0.391791887,0.979599071,0.9415,0.903522927,0.061258718,-0.001071788,0.156403846,0.773808711
1/19/2022,0.343665568,0.704959705,0.860875,0.815695146,0.168022895,0.356759696,0.383413043,0.861650159
