Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
4/8/2021,0.231643405,0.25404273,0.545973333,0.830892775,0.105295841,0.22624109,0.307676923,0.898752089
4/9/2021,0.167863627,0.034825729,0.432633333,0.803069059,0.070852862,-0.001016853,0.160188462,0.76636065
4/12/2021,0.300551101,0.527531564,0.768986667,0.899941446,0.10223051,0.163449276,0.288807692,0.854006364
4/13/2021,0.28462324,0.497120874,0.66224,0.884161031,0.168085046,0.199372598,0.323138462,0.829847175
4/14/2021,0.329295448,0.465397302,0.717313333,0.901407437,0.161901782,0.283549015,0.405457692,0.852558769
4/15/2021,0.234757866,0.194320717,0.547933333,0.830089919,0.21006075,0.247325528,0.397642308,0.841138331
4/16/2021,0.304772113,0.694984976,0.773133333,0.923673266,0.097946293,0.038561858,0.209088462,0.785043937
4/19/2021,0.350773513,0.952453895,0.89182,0.949674541,0.111233575,0.190872718,0.225038462,0.913973914
4/20/2021,0.265641807,0.577253327,0.723126667,0.880479151,0.183344366,0.265232972,0.383996154,0.847557856
4/21/2021,0.405414533,0.916469351,0.903473333,0.92926653,0.208878264,0.300610588,0.426553846,0.846650793
4/22/2021,0.31579536,0.581938894,0.777226667,0.938256488,0.179198865,0.339947304,0.438788462,0.876640744
4/23/2021,0.307900727,0.827184769,0.801233333,0.972087715,0.028453052,-0.001044144,0.170942308,0.730836052
4/26/2021,0.422222365,1.010125221,0.99738,0.962342354,0.118738821,0.140407213,0.180588462,0.854407065
4/27/2021,0.318463138,0.68042096,0.791106667,0.891706266,0.073987829,0.240951487,0.211753846,0.92492731
4/28/2021,0.278248499,0.536270316,0.679953333,0.938208236,0.132899853,0.20977196,0.359807692,0.891873596
4/29/2021,0.371397712,0.748974783,0.848486667,0.92771377,0.039346156,0.068217251,0.157261538,0.876144991
4/30/2021,0.116054884,0.002388027,0.321406667,0.756016845,0.115193205,0.017368821,0.223761538,0.758940775
5/3/2021,0.236821739,0.497795565,0.67198,0.911283203,0.024297775,0.130861158,0.192384615,0.877577802
5/4/2021,0.339736513,0.69093625,0.79286,0.921276287,0.098199939,0.130297305,0.216569231,0.856757379
5/5/2021,0.35546554,0.774340663,0.854186667,0.919754668,0.122961159,0.293724052,0.399073077,0.856491841
5/6/2021,0.280179753,0.402484761,0.69528,0.875743695,0.121388312,0.152931474,0.254584615,0.859672879
5/7/2021,0.229955722,0.253481988,0.57538,0.844306405,0.074771784,-0.01863394,0.181784615,0.697158231
5/10/2021,0.247122025,0.335717484,0.534266667,0.91548508,0.050089112,0.070965059,0.160323077,0.829328399
5/11/2021,0.322157116,0.76686037,0.81876,0.943449678,0.109020329,0.254878226,0.347634615,0.87367578
5/12/2021,0.294406867,0.543771771,0.637893333,0.927393762,0.10645852,0.095466647,0.176338462,0.865615049
5/13/2021,0.270702523,0.481722703,0.677566667,0.929036224,0.15869354,0.291503331,0.378030769,0.889978936
5/14/2021,0.246631254,0.36889674,0.596026667,0.92335284,0.103088059,-0.017598613,0.151084615,0.734472298
5/17/2021,0.287171577,0.672417631,0.74876,0.956882989,0.147869759,0.280285649,0.346588462,0.838501623
5/18/2021,0.233345036,0.287581659,0.5223,0.91709738,0.075104975,0.078388418,0.168869231,0.80996929
5/19/2021,0.371327413,0.661743183,0.839633333,0.901468416,0.075209268,0.101407168,0.212953846,0.834537148
5/20/2021,0.409683454,0.822690176,0.92122,0.933716261,0.0514587,0.229131517,0.238219231,0.855015436
5/21/2021,0.282412124,0.340244968,0.54898,0.862526216,0.071186806,-0.020524834,0.115480769,0.765016503
5/24/2021,0.325214847,0.37332311,0.721133333,0.877205511,0.090239423,0.118069922,0.233942308,0.817688621
5/25/2021,0.281721288,0.498799767,0.747946667,0.882418497,0.169652347,0.302959424,0.361130769,0.901188486
5/26/2021,0.297800593,0.502661199,0.701573333,0.865651021,0.115843846,0.145608847,0.239311538,0.868214853
5/27/2021,0.294709324,0.373752585,0.664513333,0.83610721,0.13648016,0.221852889,0.330207692,0.832493796
5/28/2021,0.346813392,0.658939134,0.816773333,0.872166646,0.066271827,-0.030317622,0.105857692,0.742562879
5/31/2021,0.06566792,-0.101734959,0.102753333,0.685460087,0.027200771,0.019360975,0.100738462,0.83609948
6/1/2021,0.353497363,0.837683119,0.88456,0.914537038,0.110984104,0.245903882,0.257753846,0.909306645
6/2/2021,0.210745479,0.32227733,0.524366667,0.887190092,0.107906468,0.092296405,0.227280769,0.855340231
6/3/2021,0.237301344,0.280839554,0.594786667,0.850179851,0.007946413,-0.022691612,0.053057692,0.85205823
6/4/2021,0.255668127,0.432960216,0.65748,0.903264366,0.054025823,-0.020769895,0.099965385,0.761907458
6/7/2021,0.329720755,0.622964279,0.789573333,0.863144807,0.114555711,0.186967917,0.270161538,0.897059
6/8/2021,0.287488364,0.555445906,0.6789,0.912049749,0.117265623,0.179810993,0.256642308,0.858512684
6/9/2021,0.303715872,0.417802601,0.66316,0.91697642,0.028148713,0.041991881,0.113403846,0.906800559
6/10/2021,0.196221521,0.122197916,0.476366667,0.791119581,0.081175006,0.161645141,0.259646154,0.842884733
6/11/2021,0.103994756,-0.092363516,0.234533333,0.727076501,0.071304453,-0.029823417,0.11105,0.762103945
6/14/2021,0.296059324,0.474853739,0.723533333,0.895063712,0.107619708,0.145086357,0.249861538,0.871952561
6/15/2021,0.185933715,-0.048633753,0.36944,0.7706607,0.119489653,0.333399092,0.369946154,0.922218729
6/16/2021,0.174943899,-0.032387856,0.36006,0.751647105,0.102695955,0.231803833,0.279861538,0.891969465
6/17/2021,0.353855311,0.375029665,0.716086667,0.843839357,0.142267676,0.240147765,0.375073077,0.836775037
6/18/2021,0.234582033,0.233731124,0.616166667,0.827180233,0.037313974,-0.045367333,0.08275,0.717754673
